district,latitude,longitude,year,month,crime_category,crime_count,severity_weight,risk_weight,source,source_url
Dakshina Kannada,12.87,74.88,2023,0,Sexual Harassment,16,75,80,Karnataka Police Crime Review 2023,https://ksp.karnataka.gov.in/
Dakshina Kannada,12.87,74.88,2023,0,Stalking,18,70,75,Karnataka Police Crime Review 2023,https://ksp.karnataka.gov.in/
Dakshina Kannada,12.87,74.88,2023,0,Voyeurism,6,70,75,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Davanagere,14.47,75.92,2023,0,Acid Attack,1,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Davanagere,14.47,75.92,2023,0,Assault on Women,225,60,65,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Davanagere,14.47,75.92,2023,0,Attempt to Rape,2,90,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Davanagere,14.47,75.92,2023,0,Cruelty by Husband,61,65,70,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Davanagere,14.47,75.92,2023,0,Cyber Harassment,3,55,60,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Davanagere,14.47,75.92,2023,0,Domestic Violence,1,65,70,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Davanagere,14.47,75.92,2023,0,Dowry Death,7,70,70,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Davanagere,14.47,75.92,2023,0,Dowry Harassment,96,65,70,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Davanagere,14.47,75.92,2023,0,Gang Rape,2,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Davanagere,14.47,75.92,2023,0,Human Trafficking,1,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Davanagere,14.47,75.92,2023,0,Kidnapping of Women,67,90,95,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Davanagere,14.47,75.92,2023,0,Molestation,239,80,85,Karnataka Police Crime Review 2023,https://ksp.karnataka.gov.in/
Davanagere,14.47,75.92,2023,0,POCSO Rape,65,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Davanagere,14.47,75.92,2023,0,POCSO Sexual Assault,32,95,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Davanagere,14.47,75.92,2023,0,Rape,35,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Davanagere,14.47,75.92,2023,0,Sexual Assault,114,90,100,Karnataka Police Crime Review 2023,https://ksp.karnataka.gov.in/
Davanagere,14.47,75.92,2023,0,Sexual Harassment,11,75,80,Karnataka Police Crime Review 2023,https://ksp.karnataka.gov.in/
Davanagere,14.47,75.92,2023,0,Stalking,3,70,75,Karnataka Police Crime Review 2023,https://ksp.karnataka.gov.in/
Dharwad,15.46,75.01,2023,0,Acid Attack,1,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Dharwad,15.46,75.01,2023,0,Assault on Women,105,60,65,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Dharwad,15.46,75.01,2023,0,Attempt to Rape,2,90,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Dharwad,15.46,75.01,2023,0,Cruelty by Husband,133,65,70,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Dharwad,15.46,75.01,2023,0,Cyber Harassment,10,55,60,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Dharwad,15.46,75.01,2023,0,Domestic Violence,1,65,70,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Dharwad,15.46,75.01,2023,0,Dowry Death,2,70,70,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Dharwad,15.46,75.01,2023,0,Dowry Harassment,5,65,70,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Dharwad,15.46,75.01,2023,0,Gang Rape,1,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Dharwad,15.46,75.01,2023,0,Human Trafficking,2,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Dharwad,15.46,75.01,2023,0,Kidnapping of Women,1,90,95,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Dharwad,15.46,75.01,2023,0,Molestation,53,80,85,Karnataka Police Crime Review 2023,https://ksp.karnataka.gov.in/
Dharwad,15.46,75.01,2023,0,POCSO Rape,44,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Dharwad,15.46,75.01,2023,0,POCSO Sexual Assault,30,95,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Dharwad,15.46,75.01,2023,0,Rape,27,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Dharwad,15.46,75.01,2023,0,Sexual Assault,4,90,100,Karnataka Police Crime Review 2023,https://ksp.karnataka.gov.in/
Dharwad,15.46,75.01,2023,0,Sexual Harassment,5,75,80,Karnataka Police Crime Review 2023,https://ksp.karnataka.gov.in/
Dharwad,15.46,75.01,2023,0,Stalking,9,70,75,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Gadag,15.42,75.62,2023,0,Acid Attack,1,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Gadag,15.42,75.62,2023,0,Assault on Women,58,60,65,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Gadag,15.42,75.62,2023,0,Attempt to Rape,1,90,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Gadag,15.42,75.62,2023,0,Cruelty by Husband,24,65,70,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Gadag,15.42,75.62,2023,0,Cyber Harassment,3,55,60,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Gadag,15.42,75.62,2023,0,Domestic Violence,1,65,70,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Gadag,15.42,75.62,2023,0,Dowry Death,2,70,70,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Gadag,15.42,75.62,2023,0,Dowry Harassment,5,65,70,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Gadag,15.42,75.62,2023,0,Gang Rape,1,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Gadag,15.42,75.62,2023,0,Human Trafficking,1,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Gadag,15.42,75.62,2023,0,Kidnapping of Women,1,90,95,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Gadag,15.42,75.62,2023,0,Molestation,78,80,85,Karnataka Police Crime Review 2023,https://ksp.karnataka.gov.in/
Gadag,15.42,75.62,2023,0,POCSO Rape,32,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Gadag,15.42,75.62,2023,0,POCSO Sexual Assault,3,95,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Gadag,15.42,75.62,2023,0,Rape,14,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Gadag,15.42,75.62,2023,0,Sexual Assault,9,90,100,Karnataka Police Crime Review 2023,https://ksp.karnataka.gov.in/
Gadag,15.42,75.62,2023,0,Sexual Harassment,3,75,80,Karnataka Police Crime Review 2023,https://ksp.karnataka.gov.in/
Gadag,15.42,75.62,2023,0,Stalking,2,70,75,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Hassan,13.01,76.1,2023,0,Acid Attack,1,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Hassan,13.01,76.1,2023,0,Assault on Women,281,60,65,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Hassan,13.01,76.1,2023,0,Attempt to Rape,1,90,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Hassan,13.01,76.1,2023,0,Cruelty by Husband,52,65,70,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Hassan,13.01,76.1,2023,0,Cyber Harassment,4,55,60,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Hassan,13.01,76.1,2023,0,Domestic Violence,1,65,70,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Hassan,13.01,76.1,2023,0,Dowry Death,5,70,70,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Hassan,13.01,76.1,2023,0,Dowry Harassment,80,65,70,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Hassan,13.01,76.1,2023,0,Gang Rape,1,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Hassan,13.01,76.1,2023,0,Human Trafficking,1,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Hassan,13.01,76.1,2023,0,Kidnapping of Women,50,90,95,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Hassan,13.01,76.1,2023,0,Molestation,288,80,85,Karnataka Police Crime Review 2023,https://ksp.karnataka.gov.in/
Hassan,13.01,76.1,2023,0,POCSO Rape,112,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Hassan,13.01,76.1,2023,0,POCSO Sexual Assault,44,95,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Hassan,13.01,76.1,2023,0,Rape,27,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Hassan,13.01,76.1,2023,0,Sexual Assault,71,90,100,Karnataka Police Crime Review 2023,https://ksp.karnataka.gov.in/
Hassan,13.01,76.1,2023,0,Sexual Harassment,19,75,80,Karnataka Police Crime Review 2023,https://ksp.karnataka.gov.in/
Hassan,13.01,76.1,2023,0,Stalking,9,70,75,Karnataka Police Crime Review 2023,https://ksp.karnataka.gov.in/
Hassan,13.01,76.1,2023,0,Voyeurism,1,70,75,Karnataka Police Crime Review 2023,https://ksp.karnataka.gov.in/
Haveri,14.8,75.4,2023,0,Acid Attack,1,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Haveri,14.8,75.4,2023,0,Assault on Women,115,60,65,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Haveri,14.8,75.4,2023,0,Attempt to Rape,1,90,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Haveri,14.8,75.4,2023,0,Cruelty by Husband,37,65,70,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Haveri,14.8,75.4,2023,0,Cyber Harassment,1,55,60,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Haveri,14.8,75.4,2023,0,Domestic Violence,1,65,70,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Haveri,14.8,75.4,2023,0,Dowry Death,4,70,70,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Haveri,14.8,75.4,2023,0,Dowry Harassment,32,65,70,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Haveri,14.8,75.4,2023,0,Gang Rape,1,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Haveri,14.8,75.4,2023,0,Human Trafficking,1,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Haveri,14.8,75.4,2023,0,Kidnapping of Women,56,90,95,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Haveri,14.8,75.4,2023,0,Molestation,97,80,85,Karnataka Police Crime Review 2023,https://ksp.karnataka.gov.in/
Haveri,14.8,75.4,2023,0,POCSO Rape,65,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Haveri,14.8,75.4,2023,0,POCSO Sexual Assault,14,95,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Haveri,14.8,75.4,2023,0,Rape,27,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Haveri,14.8,75.4,2023,0,Sexual Assault,35,90,100,Karnataka Police Crime Review 2023,https://ksp.karnataka.gov.in/
Haveri,14.8,75.4,2023,0,Sexual Harassment,11,75,80,Karnataka Police Crime Review 2023,https://ksp.karnataka.gov.in/
Kalaburagi,17.33,76.83,2023,0,Acid Attack,1,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Kalaburagi,17.33,76.83,2023,0,Assault on Women,162,60,65,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Kalaburagi,17.33,76.83,2023,0,Attempt to Rape,2,90,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Kalaburagi,17.33,76.83,2023,0,Cruelty by Husband,159,65,70,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Kalaburagi,17.33,76.83,2023,0,Cyber Harassment,1,55,60,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Kalaburagi,17.33,76.83,2023,0,Domestic Violence,1,65,70,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Kalaburagi,17.33,76.83,2023,0,Dowry Death,6,70,70,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Kalaburagi,17.33,76.83,2023,0,Dowry Harassment,55,65,70,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Kalaburagi,17.33,76.83,2023,0,Gang Rape,2,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Kalaburagi,17.33,76.83,2023,0,Human Trafficking,2,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Kalaburagi,17.33,76.83,2023,0,Kidnapping of Women,28,90,95,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Kalaburagi,17.33,76.83,2023,0,Molestation,106,80,85,Karnataka Police Crime Review 2023,https://ksp.karnataka.gov.in/
Kalaburagi,17.33,76.83,2023,0,POCSO Rape,64,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Kalaburagi,17.33,76.83,2023,0,POCSO Sexual Assault,11,95,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Kalaburagi,17.33,76.83,2023,0,Rape,39,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Kalaburagi,17.33,76.83,2023,0,Sexual Assault,8,90,100,Karnataka Police Crime Review 2023,https://ksp.karnataka.gov.in/
Kalaburagi,17.33,76.83,2023,0,Sexual Harassment,2,75,80,Karnataka Police Crime Review 2023,https://ksp.karnataka.gov.in/
Kalaburagi,17.33,76.83,2023,0,Stalking,2,70,75,Karnataka Police Crime Review 2023,https://ksp.karnataka.gov.in/
Kodagu,12.42,75.74,2023,0,Acid Attack,1,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Kodagu,12.42,75.74,2023,0,Assault on Women,55,60,65,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Kodagu,12.42,75.74,2023,0,Attempt to Rape,1,90,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Kodagu,12.42,75.74,2023,0,Cruelty by Husband,25,65,70,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Kodagu,12.42,75.74,2023,0,Cyber Harassment,2,55,60,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Kodagu,12.42,75.74,2023,0,Domestic Violence,1,65,70,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Kodagu,12.42,75.74,2023,0,Dowry Death,1,70,70,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Kodagu,12.42,75.74,2023,0,Dowry Harassment,2,65,70,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Kodagu,12.42,75.74,2023,0,Gang Rape,1,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Kodagu,12.42,75.74,2023,0,Human Trafficking,1,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Kodagu,12.42,75.74,2023,0,Kidnapping of Women,24,90,95,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Kodagu,12.42,75.74,2023,0,Molestation,59,80,85,Karnataka Police Crime Review 2023,https://ksp.karnataka.gov.in/
Kodagu,12.42,75.74,2023,0,POCSO Rape,59,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Kodagu,12.42,75.74,2023,0,POCSO Sexual Assault,9,95,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Kodagu,12.42,75.74,2023,0,Rape,16,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Kodagu,12.42,75.74,2023,0,Sexual Assault,7,90,100,Karnataka Police Crime Review 2023,https://ksp.karnataka.gov.in/
Kodagu,12.42,75.74,2023,0,Sexual Harassment,4,75,80,Karnataka Police Crime Review 2023,https://ksp.karnataka.gov.in/
Kodagu,12.42,75.74,2023,0,Stalking,11,70,75,Karnataka Police Crime Review 2023,https://ksp.karnataka.gov.in/
Kolar,13.14,78.13,2023,0,Acid Attack,1,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Kolar,13.14,78.13,2023,0,Assault on Women,133,60,65,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Kolar,13.14,78.13,2023,0,Attempt to Rape,1,90,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Kolar,13.14,78.13,2023,0,Cruelty by Husband,24,65,70,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Kolar,13.14,78.13,2023,0,Cyber Harassment,3,55,60,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Kolar,13.14,78.13,2023,0,Domestic Violence,1,65,70,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Kolar,13.14,78.13,2023,0,Dowry Death,7,70,70,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Kolar,13.14,78.13,2023,0,Dowry Harassment,37,65,70,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Kolar,13.14,78.13,2023,0,Gang Rape,1,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Kolar,13.14,78.13,2023,0,Human Trafficking,1,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Kolar,13.14,78.13,2023,0,Kidnapping of Women,53,90,95,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Kolar,13.14,78.13,2023,0,Molestation,104,80,85,Karnataka Police Crime Review 2023,https://ksp.karnataka.gov.in/
Kolar,13.14,78.13,2023,0,POCSO Rape,62,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Kolar,13.14,78.13,2023,0,POCSO Sexual Assault,9,95,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Kolar,13.14,78.13,2023,0,Rape,30,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Kolar,13.14,78.13,2023,0,Sexual Assault,19,90,100,Karnataka Police Crime Review 2023,https://ksp.karnataka.gov.in/
Kolar,13.14,78.13,2023,0,Sexual Harassment,4,75,80,Karnataka Police Crime Review 2023,https://ksp.karnataka.gov.in/
Kolar,13.14,78.13,2023,0,Stalking,7,70,75,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Kolar,13.14,78.13,2023,0,Voyeurism,1,70,75,Karnataka Police Crime Review 2023,https://ksp.karnataka.gov.in/
Koppal,15.35,76.15,2023,0,Acid Attack,1,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Koppal,15.35,76.15,2023,0,Assault on Women,112,60,65,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Koppal,15.35,76.15,2023,0,Attempt to Rape,1,90,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Koppal,15.35,76.15,2023,0,Cruelty by Husband,99,65,70,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Koppal,15.35,76.15,2023,0,Cyber Harassment,4,55,60,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Koppal,15.35,76.15,2023,0,Domestic Violence,1,65,70,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Koppal,15.35,76.15,2023,0,Dowry Death,4,70,70,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Koppal,15.35,76.15,2023,0,Dowry Harassment,1,65,70,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Koppal,15.35,76.15,2023,0,Gang Rape,1,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Koppal,15.35,76.15,2023,0,Human Trafficking,1,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Koppal,15.35,76.15,2023,0,Kidnapping of Women,31,90,95,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Koppal,15.35,76.15,2023,0,Molestation,74,80,85,Karnataka Police Crime Review 2023,https://ksp.karnataka.gov.in/
Koppal,15.35,76.15,2023,0,POCSO Rape,67,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Koppal,15.35,76.15,2023,0,POCSO Sexual Assault,6,95,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Koppal,15.35,76.15,2023,0,Rape,16,100,100,Karnataka Police Crime Review 2023,https://ksp.karnataka.gov.in/
Koppal,15.35,76.15,2023,0,Sexual Assault,9,90,100,Karnataka Police Crime Review 2023,https://ksp.karnataka.gov.in/
Koppal,15.35,76.15,2023,0,Sexual Harassment,3,75,80,Karnataka Police Crime Review 2023,https://ksp.karnataka.gov.in/
Koppal,15.35,76.15,2023,0,Stalking,2,70,75,Karnataka Police Crime Review 2023,https://ksp.karnataka.gov.in/
Koppal,15.35,76.15,2023,0,Voyeurism,1,70,75,Karnataka Police Crime Review 2023,https://ksp.karnataka.gov.in/
Mandya,12.52,76.9,2023,0,Acid Attack,1,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Mandya,12.52,76.9,2023,0,Assault on Women,352,60,65,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Mandya,12.52,76.9,2023,0,Attempt to Rape,1,90,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Mandya,12.52,76.9,2023,0,Cruelty by Husband,95,65,70,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Mandya,12.52,76.9,2023,0,Cyber Harassment,1,55,60,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Mandya,12.52,76.9,2023,0,Domestic Violence,1,65,70,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Mandya,12.52,76.9,2023,0,Dowry Death,5,70,70,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Mandya,12.52,76.9,2023,0,Dowry Harassment,40,65,70,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Mandya,12.52,76.9,2023,0,Gang Rape,1,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Mandya,12.52,76.9,2023,0,Human Trafficking,1,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Mandya,12.52,76.9,2023,0,Kidnapping of Women,2,90,95,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Mandya,12.52,76.9,2023,0,Molestation,331,80,85,Karnataka Police Crime Review 2023,https://ksp.karnataka.gov.in/
Mandya,12.52,76.9,2023,0,POCSO Rape,69,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Mandya,12.52,76.9,2023,0,POCSO Sexual Assault,33,95,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Mandya,12.52,76.9,2023,0,Rape,21,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Mandya,12.52,76.9,2023,0,Sexual Assault,149,90,100,Karnataka Police Crime Review 2023,https://ksp.karnataka.gov.in/
Mandya,12.52,76.9,2023,0,Sexual Harassment,15,75,80,Karnataka Police Crime Review 2023,https://ksp.karnataka.gov.in/
Mandya,12.52,76.9,2023,0,Stalking,8,70,75,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
Mandya,12.52,76.9,2023,0,Voyeurism,1,70,75,Karnataka Police Crime Review 2023,https://ksp.karnataka.gov.in/
Mysuru,12.3,76.64,2023,0,Acid Attack,1,100,100,Estimated from NCRB 2022 with 3% growth,https://ncrb.gov.in/
